t,T,ferrite,pearlite,bainite,martensite,austenite
1356.0,322.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00028116151980417506,0.0004919799540592518
1358.0,321.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00029006174991845875,0.0004830797239450124
1360.0,320.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0002988009692122128,0.00047434050465122723
1362.0,319.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0003073820904735331,0.00046575938338988543
1364.0,318.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00031580797379632746,0.00045733350006704754
1366.0,317.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0003240814275335863,0.00044906004632983
1368.0,316.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0003322052092334097,0.000440936264630043
1370.0,315.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0003401820265580993,0.00043295944730536995
1372.0,314.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00034801453818662483,0.0004251269356767562
1374.0,313.00000000000006,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0003557053547007625,0.000417436119162673
1376.0,311.9999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000363257039455209,0.0004098844344082586
1378.0,310.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000370672109431934,0.0004024693644314459
1380.0,310.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00037795303607911647,0.0003951884377842996
1382.0,309.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00038510224613486007,0.0003880392277285649
1384.0,308.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00039212212243603387,0.00038101935142742516
1386.0,307.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0003990150047124742,0.00037412646915091496
1388.0,306.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00040578319036681677,0.0003673582834966549
1390.0,305.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0004124289352402234,0.0003607125386232424
1392.0,304.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00041895445436425523,0.00035418701949918585
1394.0,303.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00042536192269914443,0.0003477795511642734
1396.0,302.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00043165347585871,0.0003414879980047081
1398.0,301.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00043783121082215933,0.000335310263041233
1400.0,300.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00044389718663301287,0.00032924428723046795
1402.0,299.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0004498534250853851,0.0003232880487780143
1404.0,298.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00045570191139784937,0.00031743956246554905
1406.0,297.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00046144459487511323,0.0003116968789883545
1408.0,296.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00046708338955772324,0.000306058084305727
1410.0,295.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0004726201748600154,0.00030052129900337565
1412.0,294.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00047805679619652557,0.0002950846776669236
1414.0,293.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0004833950655970678,0.0002897464082664003
1416.0,292.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0004886367623106846,0.0002845047115527244
1418.0,290.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0004937836333986731,0.00027935784046473344
1420.0,290.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0004988373943168792,0.000274304079546539
1422.0,289.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005037997294874642,0.0002693417443759838
1424.0,288.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005086722928603206,0.0002644691810030908
1426.0,287.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005134567084643359,0.0002596847653990597
1428.0,286.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005181545709486828,0.00025498690291470005
1430.0,285.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000522767446114317,0.00025037402774907846
1432.0,283.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005272968714358595,0.00024584460242760287
1434.0,283.0000000000001,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005317443565740365,0.00024139711728943247
1436.0,281.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005361113838788563,0.00023703008998454678
1438.0,280.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005403994088836676,0.00023274206497980732
1440.0,280.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005446098607902992,0.00022853161307312408
1442.0,279.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005487441429454098,0.00022439733091805802
1444.0,278.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005528036333082242,0.0002203378405551959
1446.0,277.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005567896849098092,0.00021635178895362817
1448.0,276.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005607036263040397,0.0002124378475594213
1450.0,274.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005645467620104065,0.00020859471185297185
1452.0,274.0000000000001,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000568320372948812,0.00020482110091457617
1454.0,272.9999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005720257168665072,0.00020111575699688355
1456.0,271.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005756640287572905,0.00019747744510612009
1458.0,271.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005792365212731414,0.00019390495259030693
1460.0,270.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005827443851283931,0.00019039708873502814
1462.0,269.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005861887894965991,0.00018695268436685897
1464.0,268.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005895708824002206,0.0001835705914632335
1466.0,267.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005928917910932623,0.00018024968277019493
1468.0,266.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000596152622436988,0.00017698885142647391
1470.0,265.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0005993544632688369,0.00017378701059456159
1472.0,264.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006024983807646684,0.0001706430930987768
1474.0,263.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006055854227944524,0.00016755605106899552
1476.0,262.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006086166182715243,0.00016452485559192986
1478.0,261.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006115929774955241,0.00016154849636784707
1480.0,260.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006145154924891282,0.00015862598137428296
1482.0,259.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006173851373286927,0.0001557563365347514
1484.0,258.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006202028684689131,0.00015293860539455917
1486.0,257.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006229696250616114,0.00015017184880183887
1488.0,256.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006256863292687559,0.00014745514459468811
1490.0,255.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006283538865698192,0.00014478758729363772
1492.0,254.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006309731860635742,0.0001421682877998931
1494.0,253.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006335451007644321,0.00013959637309901574
1496.0,252.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006360704878934182,0.00013707098597004475
1498.0,251.00000000000006,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006385501891638847,0.00013459128469950343
1500.0,250.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006409850310620544,0.00013215644280140104
1502.0,248.99999999999983,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006433758251224886,0.00012976564874089824
1504.0,247.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006457233681985717,0.000127418105664856
1506.0,247.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006480284427281057,0.00012511303113527106
1508.0,246.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006502918169940942,0.00012284965686937266
1510.0,245.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006525142453808129,0.00012062722848260599
1512.0,244.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006546964686252466,0.00011844500523816581
1514.0,243.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006568392140639771,0.00011630225979941677
1516.0,242.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006589431958756053,0.00011419827798786475
1518.0,240.99999999999991,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000661009115318787,0.00011213235854468095
1520.0,239.9999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000663037660965963,0.00011010381289744409
1522.0,238.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006650295089328608,0.0001081119649305462
1524.0,238.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006669853231038452,0.00010615615075959539
1526.0,237.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006689057553531906,0.00010423571851025937
1528.0,236.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006707914457623512,0.00010235002810110583
1530.0,234.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000672643022833301,0.00010049845103010657
1532.0,234.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006744611036980133,9.868037016536046e-05
1534.0,233.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006762462943241523,9.689517953925808e-05
1536.0,231.99999999999986,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006779991897170419,9.514228414642112e-05
1538.0,231.00000000000006,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006797203741179804,9.342109974541657e-05
1540.0,230.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006814104211989714,9.173105266446768e-05
1542.0,229.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000683069894253926,9.007157960949641e-05
1544.0,228.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006846993463864106,8.844212747705082e-05
1546.0,227.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006862993206939969,8.684215316945298e-05
1548.0,225.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006878703504492758,8.527112341416565e-05
1550.0,225.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006894129592775981,8.372851458582353e-05
1552.0,224.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006909276613315994,8.221381253181725e-05
1554.0,222.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006924149614625673,8.072651240087492e-05
1556.0,221.99999999999983,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006938753553887084,7.926611847475229e-05
1558.0,220.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006953093298603716,7.783214400303162e-05
1560.0,220.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006967173628222832,7.642411104114011e-05
1562.0,219.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0006980999235728455,7.504155029058879e-05
1564.0,218.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000699457472920554,7.36840009428752e-05
1566.0,216.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007007904633375857,7.235101052582849e-05
1568.0,216.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007020993391106083,7.104213475284116e-05
1570.0,215.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007033845364888614,6.975693737454325e-05
1572.0,214.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007046464838295584,6.849499003391823e-05
1574.0,213.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007058856017406584,6.725587212275119e-05
1576.0,212.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007071023032210553,6.603917064240683e-05
1578.0,210.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007082969937982303,6.484448006516264e-05
1580.0,210.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007094700716634146,6.367140219998291e-05
1582.0,209.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007106219278043071,6.251954605906995e-05
1584.0,207.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007117529461353908,6.138852772807901e-05
1586.0,207.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007128635036258913,6.0277970237554435e-05
1588.0,205.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007139539704254216,5.918750343802959e-05
1590.0,204.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007150247099873525,5.8116763876125965e-05
1592.0,204.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007160760791899526,5.706539467342786e-05
1594.0,203.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007171084284553357,5.603304540813259e-05
1596.0,201.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000718122101866257,5.5019371997144795e-05
1598.0,201.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007191174372807954,5.402403658261168e-05
1600.0,200.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000720094766444963,5.304670741845818e-05
1602.0,199.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007210544151032749,5.208705876014186e-05
1604.0,197.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007219967031073219,5.1144770756073044e-05
1606.0,197.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000722921944522375,5.0219529341033464e-05
1608.0,195.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007238304477320659,4.931102613137117e-05
1610.0,195.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007247225155411696,4.841895832230492e-05
1612.0,194.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007255984452765304,4.7543028586893854e-05
1614.0,192.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007264585288861615,4.668294497722769e-05
1616.0,192.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00072730305303655,4.583842082683809e-05
1618.0,191.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007281322992082048,4.5009174655219475e-05
1620.0,190.00000000000006,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007289465437894733,4.419493007390418e-05
1622.0,189.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007297460581686618,4.339541569475802e-05
1624.0,188.00000000000006,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007305311088244897,4.2610365038942e-05
1626.0,187.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000731301957414907,4.183951644853856e-05
1628.0,185.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000732058860864305,4.1082612999066015e-05
1630.0,185.00000000000006,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007328020714491496,4.033940241432443e-05
1632.0,183.99999999999991,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007335318368820651,3.960963698135256e-05
1634.0,183.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007342484003943965,3.889307346904847e-05
1636.0,181.99999999999991,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007349520008172797,3.818947304612408e-05
1638.0,181.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007356428726612431,3.74986012021683e-05
1640.0,179.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007363212461943707,3.682022766904325e-05
1642.0,179.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007369873475190508,3.615412634438986e-05
1644.0,178.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007376413986473353,3.550007521613274e-05
1646.0,177.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007382836175749373,3.4857856288539324e-05
1648.0,176.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007389142183538886,3.422725550950023e-05
1650.0,175.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007395334111638839,3.360806269958605e-05
1652.0,174.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007401414023823333,3.3000071481104065e-05
1654.0,172.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007407383946531488,3.240307921026364e-05
1656.0,172.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007413245869542849,3.1816886909119546e-05
1658.0,171.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007419001746640585,3.124129919940266e-05
1660.0,170.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007424653496262686,3.0676124237127844e-05
1662.0,169.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007430203002141378,3.0121173649311217e-05
1664.0,168.00000000000006,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007435652113930975,2.9576262470354386e-05
1666.0,167.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007441002647824368,2.9041209080982178e-05
1668.0,166.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007446256387158364,2.8515835147624458e-05
1670.0,165.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007451415083008072,2.7999965562575113e-05
1672.0,164.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007456480454770542,2.7493428386371477e-05
1674.0,163.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007461454190737837,2.699605478961864e-05
1676.0,162.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007466337948659744,2.65076789974783e-05
1678.0,161.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007471133356296301,2.602813823382455e-05
1680.0,160.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007475842011960333,2.5557272667398045e-05
1682.0,159.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007480465485050172,2.5094925358404296e-05
1684.0,158.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007485005316572731,2.4640942206111127e-05
1686.0,157.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007489463019657136,2.41951718976674e-05
1688.0,155.99999999999991,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000749384008005904,2.3757465857476845e-05
1690.0,155.00000000000006,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000749813795665583,2.3327678197793134e-05
1692.0,153.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000750235808193288,2.2905665670092112e-05
1694.0,153.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000750650186246099,2.2491287617332212e-05
1696.0,151.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007510570679365198,2.208440592688099e-05
1698.0,151.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007514565888785112,2.1684884984884967e-05
1700.0,150.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007518488822326919,2.129259163075048e-05
1702.0,149.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007522340787507194,2.090739511273476e-05
1704.0,148.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007526123068188715,2.0529167044536223e-05
1706.0,147.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007529836925008358,2.0157781362550864e-05
1708.0,146.00000000000006,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007533483595797283,1.97931142836838e-05
1710.0,144.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007537064295993495,1.9435044264048962e-05
1712.0,144.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007540580219046952,1.908345195877903e-05
1714.0,142.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007544032536817346,1.873822018172433e-05
1716.0,142.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007547422399964678,1.83992338669281e-05
1718.0,140.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007550750938332783,1.8066380030101747e-05
1720.0,140.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007554019261325898,1.773954773087727e-05
1722.0,139.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007557228458278438,1.741862803561478e-05
1724.0,137.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007560379598818061,1.710351398165333e-05
1726.0,137.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007563473733222183,1.679410054122865e-05
1728.0,136.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007566511892768032,1.649028458661217e-05
1730.0,135.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007569495090076378,1.6191964855805097e-05
1732.0,133.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007572424319449037,1.5899041918565615e-05
1734.0,132.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007575300557200269,1.561141814343525e-05
1736.0,132.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007578124761982193,1.5328997665209343e-05
1738.0,131.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007580897875104303,1.5051686352962612e-05
1740.0,130.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00075836208208472,1.477939177874088e-05
1742.0,129.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007586294506770667,1.4512023186363798e-05
1744.0,128.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007588919824016152,1.4249491461781894e-05
1746.0,127.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007591497647603785,1.3991709103100547e-05
1748.0,125.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007594028836724028,1.3738590191048061e-05
1750.0,124.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000759651423502404,1.349005036099804e-05
1752.0,124.00000000000001,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007598954670888871,1.324600677454768e-05
1754.0,123.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007601350957717552,1.3006378091651172e-05
1756.0,122.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007603703894194214,1.2771084443974345e-05
1758.0,121.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007606014264554281,1.2540047408027277e-05
1760.0,120.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007608282838845864,1.2313189978852002e-05
1762.0,119.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007610510373186406,1.2090436544820449e-05
1764.0,118.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007612697610014714,1.1871712861988293e-05
1766.0,116.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00076148452783384,1.1656946029559023e-05
1768.0,115.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007616954093976864,1.1446064465792105e-05
1770.0,115.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007619024759799881,1.123899788346705e-05
1772.0,113.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007621057965961864,1.1035677267234867e-05
1774.0,112.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007623054390131892,1.0836034850192355e-05
1776.0,111.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007625014697719586,1.0640004091455602e-05
1778.0,111.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007626939542096876,1.0447519653733472e-05
1780.0,110.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000762882956481578,1.0258517381900312e-05
1782.0,109.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007630685395822237,1.0072934281235568e-05
1784.0,108.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007632507653666059,9.890708496773648e-06
1786.0,107.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007634296945707099,9.711779292764788e-06
1788.0,106.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007636053868317686,9.536087031691842e-06
1790.0,104.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007637779007081397,9.363573155285465e-06
1792.0,103.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007639472936988222,9.194180164651122e-06
1794.0,102.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007641136222626224,9.027851600840187e-06
1796.0,101.99999999999996,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007642769418369704,8.864532026420235e-06
1798.0,100.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007644373068563983,8.70416700704535e-06
1800.0,100.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007645947707706829,8.546703092693342e-06
1802.0,98.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007647493860626603,8.392087800790371e-06
1804.0,98.00000000000001,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007649012042657187,8.240269597670213e-06
1806.0,97.00000000000001,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000765050275980975,8.091197882476031e-06
1808.0,95.99999999999996,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007651966508941394,7.94482296928578e-06
1810.0,95.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007653403777920759,7.801096071347047e-06
1812.0,94.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007654815045790635,7.659969284312673e-06
1814.0,93.00000000000001,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007656200782927619,7.521395570697642e-06
1816.0,91.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00076575614511989,7.3853287435587944e-06
1818.0,90.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007658897504116193,7.2517234518398865e-06
1820.0,89.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007660209386986901,7.120535164717445e-06
1822.0,88.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000766149753706253,6.991720157167869e-06
1824.0,88.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007662762383684432,6.865235494979416e-06
1826.0,87.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007664004348426896,6.741039020763395e-06
1828.0,86.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007665223845237668,6.619089339632289e-06
1830.0,85.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007666421280575915,6.499345805877077e-06
1832.0,84.00000000000001,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007667597053547699,6.381768508645358e-06
